Provincia;Municipio;Localidad;Codigo_postal;Direccion;Margen;Longitud;Latitud;Precio_gasolina_95;Precio_gasoleo_A;Precio_gasoleo_B;Precio_bioetanol;Precio_nuevo_gasoleo_A;Precio_biodiesel;Porc_ester_metilico;Porc_bioalcohol;Precio_gasolina_98;Precio_gas_natural_comprimido;Precio_gas_natural_licuado;Precio_gases_licuados_del_petroleo;Rotulo;Tipo_venta;Rem.;Horario
ALBACETE;BALAZOTE;BALAZOTE;02320;N-322 km 326,2;D;-2,150639;38,878028;1,129;1,049;0,810;;;;;;;;;;E.S. BALAZOTE S.L.;P;dm;L-D: 07:00-23:00
ALBACETE;BARRAX;BARRAX;02639;CALLE ALBACETE, 57;I;-2,195139;39,043139;1,129;1,049;0,810;;;;;;;;;;E.S. BARRAX S.L.;P;dm;L-D: 06:00-23:00
ALBACETE;BARRAX;BARRAX;02639;CAMINO DE LOS GONZALOS SN;D;-2,192996;39,051236;;0,890;0,470;;;;;;;;;;COABA;P;dm;L-D: 24H
ALBACETE;BONETE;BONETE;02691;CR N-430, 566,3;I;-1,331611;38,876111;1,109;1,039;;;1,089;;;;1,209;;;;REPSOL;P;OM;L-D: 06:00-22:00
ALBACETE;BONETE;BONETE;02691;AUTOVIA A-31 KM. 126;D;-1,331500;38,875861;1,109;1,039;;;1,089;;;;1,209;;;;REPSOL;P;OM;L-D: 06:00-22:00
ALBACETE;BONILLO (EL);BONILLO (EL);02610;CALLE CARRETERA MUNERA, 2;D;-2,535056;38,953361;1,089;1,039;0,709;;1,119;;;;1,189;;;;REPSOL;P;OM;S-D: 07:00-15:00
ALBACETE;CASAS DE JUAN NÚÑEZ;CASAS DE JUAN NUÑEZ;02151;AVDA. ALBACETE, 33;D;-1,560857;39,100792;1,099;0,999;0,550;;;;;;;;;;GASOLINERAS DEL REY;P;dm;L-D: 07:00-23:00
ALBACETE;CASAS-IBÁÑEZ;CASAS-IBAÑEZ;02200;CARRETERA ALBACETE KM. 94;I;-1,477806;39,283944;1,089;1,009;0,559;;1,069;;;;1,209;;;;CEPSA;P;dm;L-V: 07:00-21:00, S-D: 09:00-16:00
ALBACETE;CAUDETE;CAUDETE;02660;AVENIDA VALENCIA DE, 16;N;-0,982111;38,708944;1,159;1,009;;;1,089;;;;1,309;;;;GALP;P;dm;L-D: 07:00-13:30 y 15:30-19:00
ALBACETE;CAUDETE;CAUDETE;02660;CR N-330, 71,4;I;-0,955833;38,756417;1,109;1,039;0,695;;1,089;;;;1,209;;;;REPSOL;P;OM;L-D: 06:00-23:00
ALBACETE;CAUDETE;CAUDETE;02660;AUTOVIA A-31 KM. 172;D;-0,933861;38,721917;1,199;1,019;;;1,199;;;;1,351;;;;BP OIL;P;dm;L-V: 07:00-18:00
ALBACETE;CAUDETE;CAUDETE;02660;CR N-344 DIRC.VALENCIA, KM.  118.3;N;-0,943000;38,727472;1,159;1,009;;;1,159;;;;1,305;;;;BP PARGA I PETROL BAS BEL;P;dm;L-D: 06:00-22:00
ALBACETE;CAUDETE;CAUDETE;02660;CARRETERA D-12 ESTACION KM. 32;D;-0,971639;38,711694;0,995;0,939;0,529;;;;;;;;;;VILA Y FAYOS ;P;dm;L-D: 24H
ALBACETE;CAUDETE;CAUDETE;02660;CARRETERA N-344 KM. 114,500;I;-0,974778;38,710861;;0,934;0,524;;;;;;;;;;TRANSPORTES CAUDETE;P;dm;L-D: 24H
ALBACETE;CHINCHILLA DE MONTE-ARAGÓN;CHINCHILLA DE MONTE-ARAGO;02520;AUTOVIA A-31 KM. 86;D;-1,758000;38,937583;1,109;1,039;;;1,109;;;;1,233;;;0,699;REPSOL;P;OM;L-D: 06:00-23:00
ALBACETE;CHINCHILLA DE MONTE-ARAGÓN;CHINCHILLA DE MONTE-ARAGO;02520;AUTOVIA A-31 KM. 86;I;-1,757611;38,938611;1,109;1,039;;;1,109;;;;1,233;;;0,699;REPSOL;P;OM;L-D: 06:00-23:00
ALBACETE;CHINCHILLA DE MONTE-ARAGÓN;CHINCHILLA DE MONTE-ARAGO;02520;Ctra. AB-430 KM 530,3;I;-1,726278;38,915972;1,089;1,039;;;1,119;;;;1,189;;;;REPSOL;P;OM;L: 06:00-22:00
ALBACETE;CHINCHILLA DE MONTE-ARAGÓN;POZO BUENO;02510;CL AVENIDA GENERALISIMO 107 (N-301 km 276);I;-1,731861;38,803389;1,089;1,039;;;1,089;;;;1,213;;;;REPSOL;P;OM;L-D: 06:00-22:00
ALBACETE;CHINCHILLA DE MONTE-ARAGÓN;VILLAR DE CHINCHILLA;02695;AUTOVIA A31 KM. 111;N;-1,502806;38,898306;1,159;1,039;;;1,109;;;;1,309;;;;CEPSA;P;dm;L-V: 06:00-23:00, S-D: 07:00-23:00
ALBACETE;ELCHE DE LA SIERRA;ELCHE DE LA SIERRA;02430;CL BOLEA, 36 (CM-412 km 235,65);D;-2,044778;38,451306;1,089;1,039;0,748;;1,099;;;;1,189;;;;CAMPSA;P;OM;L: 06:00-22:00
ALBACETE;FUENTE-ÁLAMO;FUENTE-ALAMO;02651;AVDA. DOCTOR PEREZ GIL, 25;N;-1,433306;38,689833;1,039;;0,569;;0,969;;;;1,299;;;;Nº 7374;P;dm;L-S: 07:00-21:00, D: 08:00-20:00
ALBACETE;FUENTEALBILLA;FUENTEALBILLA;02260;N-322 (CORDOBA-VALENCIA) km 399;I;-1,548639;39,269972;1,059;0,969;0,519;;;;;;;;;;ES SAN ANTONIOABAD. FUENTEALBILLA;P;dm;L-D: 05:30-22:00
ALBACETE;GINETA (LA);GINETA (LA);02110;CR A-31, 235;I;-1,963944;39,086278;1,109;1,039;;;1,089;;;;1,209;;;;REPSOL;P;OM;L-D: 06:00-22:00
ALBACETE;GINETA (LA);GINETA (LA);02110;CR N-301, 231,8;D;-1,990194;39,107667;1,079;1,039;;;1,109;;;;1,199;;;;REPSOL;P;OM;L-D: 07:00-21:00
ALBACETE;GOLOSALVO;GOLOSALVO;02253;CARRETERA NACIONAL 322 KM. 390;D;-1,635111;39,238111;1,099;1,029;;;1,109;;;;1,377;;;;CEPSA;P;dm;L: 06:00-22:00
ALBACETE;HELLÍN;HELLIN;02400;CARRETERA JAEN KM. 47;D;-1,714556;38,502889;1,099;1,039;;;1,119;;;;1,229;;;;REPSOL;P;OM;L-D: 08:00-21:00
ALBACETE;HELLÍN;HELLIN;02400;CARRETERA MURCIA KM. 33;I;-1,687833;38,506806;1,099;1,039;;;1,119;;;;1,229;;;;PETRONOR;P;OM;L: 06:00-23:00
ALBACETE;HELLÍN;HELLIN;02400;CARRETERA N-301 KM. 316;I;-1,703056;38,524444;1,089;1,039;;;1,109;;;;1,229;;;;REPSOL;P;OM;L-D: 06:00-22:00
ALBACETE;HELLÍN;HELLIN;02400;CARRETERA N 301-A KM. S/N;D;-1,677694;38,502528;0,957;0,867;;;;;;;;;;;MULTSER-OIL;P;dm;L-D: 24H
ALBACETE;HELLÍN;HELLIN;02400;MELCHOR  DE MACANAZ, 66;N;-1,696972;38,511222;1,099;1,029;;;1,109;;;;1,209;;;;BP;P;dm;L: 06:00-23:00
ALBACETE;HELLÍN;HELLIN;02400;CARRETERA CM 412 KM. 273;D;-1,694889;38,532389;1,098;0,898;;;;;;;;;;;PETROGAS;P;dm;L-D: 06:30-22:00
ALBACETE;HELLÍN;HELLIN;02400;CARRETERA POZOHONDO KM. 0,900;I;-1,706972;38,528306;1,069;0,999;;;;;;;;;;;CARBURANTES GARCIA LOZANO;P;dm;L-D: 06:00-22:00
ALBACETE;HELLÍN;HELLIN;02400;CARRETERA A-30 KM. 328,2;I;-1,571667;38,417306;1,065;1,014;;;1,074;;;;1,190;;;;CEPSA;P;OM;L-D: 06:00-22:00
ALBACETE;HELLÍN;HELLIN;02400;CARRETERA TORREUCHEA KM. 1;D;-1,636389;38,495972;1,000;0,999;0,889;;1,099;;;;1,259;;;0,769;HELLIN GAS S.L.;P;dm;L-D: 24H
ALBACETE;HELLÍN;HELLIN;02400;AUTOVIA A-30 KM. 322,5;D;-1,596722;38,464250;1,099;1,039;;;1,109;;;;1,229;;;;GALP;P;dm;L-D: 06:00-22:00
ALBACETE;HELLÍN;HELLIN;02400;POLIGONO SAN RAFAEL 3ª FASE, SN;N;-1,705389;38,545111;;1,074;;;;;;;;;;;IDS;P;OM;L-D: 24H
ALBACETE;HELLÍN;HELLIN;02400;AVENIDA LIBERTAD, 111;D;-1,700417;38,517306;0,947;0,857;;;;;;;;;;;PLENOIL;P;dm;L-D: 24H
ALBACETE;HELLÍN;ISSO;02420;CARRETERA DE HELLIN KM. 104;D;-1,741111;38,491861;1,099;1,039;0,690;;1,119;;;;1,229;;;;REPSOL;P;OM;L: 06:00-14:30 y 14:31-23:00
ALBACETE;HOYA-GONZALO;HOYA-GONZALO;02696;AUTOVIA A-31 KM. 103,150;D;-1,583389;38,921833;1,099;1,029;;;1,099;;;;1,223;;;;REPSOL;P;dm;L-D: 07:00-23:00
ALBACETE;LETUR;LETUR;02434;CARRETERA A 45 KM. 39,8;D;-2,111056;38,356556;1,095;1,037;0,735;;;;;;1,237;;;;E.S. SIERRA DEL SEGURA;P;dm;L-V: 08:00-19:00, S-D: 08:00-15:00
ALBACETE;LEZUZA;LEZUZA;02160;PASEO LIBERTAD, 62;D;-2,354861;38,948472;1,099;1,039;;;;;;;;;;;E.S. VIRGEN DE LA CRUZ;P;dm;L-D: 7:00-20:30
ALBACETE;MADRIGUERAS;MADRIGUERAS;02230;AVENIDA LEVANTE, 15;I;-1,799472;39,233056;1,089;1,039;0,701;;1,109;;;;1,189;;;;REPSOL;P;OM;L-D: 00:07-21:00
ALBACETE;MADRIGUERAS;MADRIGUERAS;02230;CARRETERA C-3222 KM. 9;D;-1,800611;39,226611;1,069;0,989;;;;;;;;;;;E.S. MADRIGUERAS;P;dm;L-S: 07:00-15:00
ALBACETE;MINAYA;MINAYA;02620;CARRERA N-301, 195,2;D;-2,330333;39,276056;1,099;1,039;0,679;;1,109;;;;1,229;;;;REPSOL;P;dm;L-D: 06:00-23:00
ALBACETE;MONTEALEGRE DEL CASTILLO;MONTEALEGRE DEL CASTILLO;02650;CALLE CAPATAZ SANTIAGO, 23;I;-1,330250;38,785917;1,099;1,029;;;;;;;;;;;LOS CORRALES;P;dm;L-D: 07:00-21:00
ALBACETE;MUNERA;MUNERA;02612;CALLE POZO (EL), 106;D;-2,485028;39,043806;1,029;0,969;;;1,019;;;;;;;;INPEALSA;P;dm;L-S: 07:00-17:00, D: 07:00-15:00
ALBACETE;NERPIO;NERPIO;02530;CR AB-702, 45,6;D;-2,293444;38,151167;1,079;1,029;0,720;;;;;;1,179;;;;CAMPSA;P;OM;L-D: 07:00-21:00
ALBACETE;ONTUR;ONTUR;02652;CRTA.CM km KM297,5;I;-1,497667;38,622944;1,114;1,087;0,824;;1,147;;;;1,227;;;;REPSOL ;P;dm;L-D: 07:00-21:00
ALBACETE;ONTUR;ONTUR;02652;CAMINO DE HELLIN S/N;D;-1,508333;38,609556;;0,920;;;;;;;;;;;ONTALBA S. COOP DE C-LM;P;dm;L-D: 24H
ALBACETE;OSSA DE MONTIEL;OSSA DE MONTIEL;02611;CARRETERA N 430 KM. 429;I;-2,751500;38,967167;1,079;1,009;;;1,079;;;;;;;;REPSOL;P;OM;L: 08:00-20:00
ALBACETE;PEÑAS DE SAN PEDRO;PEÑAS DE SAN PEDRO;02120;AVENIDA GUARDIA CIVIL, S/N;D;-1,990278;38,724028;1,069;0,999;;;;;;;;;;;VALERO 24H ENERGIA;P;dm;L-D: 24H
ALBACETE;PÉTROLA;PETROLA;02692;CARRETERA FUENTEALAMO KM. 36;I;-1,553694;38,828806;1,119;1,039;0,646;;;;;;;;;;CEPSA;P;OM;L-V: 09:00-13:30 y 14:30-19:30
ALBACETE;POZO CAÑADA;POZO CAÑADA;02099;CALLE ANTONIO MACHADO, 2;D;-1,736389;38,805278;;0,989;;;;;;;;;;;E.S. LEDAÑA ;P;dm;L-V: 07:00-14:00, S: 09:00-14:00
ALBACETE;POZOHONDO;POZOHONDO;02141;CR CM-313 61,7;I;-1,910750;38,717556;1,159;1,029;0,789;;;;;;;;;;REPSOL;P;dm;L-D: 08:00-17:00
ALBACETE;POZO-LORENTE;POZO-LORENTE;02154;POLIGONO PARAJE RECIAL, 2;I;-1,512611;39,081278;;0,949;0,469;;;;;;;;;;SAT SANTA CRUZ DE POZO LORENTE;P;dm;L-D: 24H
ALBACETE;POZUELO;POZUELO;02327;CARRETERA M 313 KM. 50;I;-2,098778;38,804722;1,199;1,049;0,879;;;;;;1,299;;;;INLOCOR S.L.;P;dm;L-D: 07:00-22:00
ALBACETE;RIÓPAR;RIOPAR;02450;CARRETERA CM-412 KM. 199,5;I;-2,411444;38,493528;1,119;1,029;;;1,089;;;;;;;;CEPSA;P;OM;L-D: 08:00-20:00
ALBACETE;ROBLEDO;ROBLEDO;02340;CARRETERA NACIONAL 320 KM. 289;D;-2,450028;38,771194;1,189;1,089;;;;;;;;;;;CANOIL;P;dm;L-D: 07:00-14:30
ALBACETE;RODA (LA);RODA (LA);02630;MARTIRES 209;D;-2,171778;39,212861;1,099;1,015;;;1,075;;;;1,224;;;;CEPSA;P;OM;L-V: 07:00-21:00
ALBACETE;RODA (LA);RODA (LA);02630;AUTOVIA A-31 KM. 34,50;I;-2,186083;39,225000;1,109;1,039;;;1,129;;;;1,239;;;;GALP;P;dm;L-D: 08:00-20:00
ALBACETE;RODA (LA);RODA (LA);02630;CARRETERA A-31 KM. 50;D;-2,051250;39,143972;1,109;1,039;;;1,129;;;;1,239;;;;GALP;P;dm;L-D: 08:00-20:00
ALBACETE;RODA (LA);RODA (LA);02630;CR NACIONAL 301, KM 209,5;N;-2,171028;39,212361;1,099;1,039;;;1,119;;;;;;;;BP CASA JUANITO RESTAURANTE;P;dm;L-D: 06:00-22:00
ALBACETE;RODA (LA);RODA (LA);02630;CARRETERA AB101 KM. 0,2;N;-2,158028;39,218389;1,029;0,859;;;;;;;;;;;GASPLAY;P;dm;L-D: 24H
ALBACETE;RODA (LA);RODA (LA);02630;CALLE ALFREDO ATIENZA, 156;D;-2,149000;39,201667;1,099;1,039;;;1,119;;;;1,239;;;;REPSOL;P;OM;L-D: 06:00-22:00
ALBACETE;RODA (LA);RODA (LA);02630;CARRETERA CM-3114 KM. 0,1;I;-2,156667;39,213722;1,099;1,039;;;1,119;;;;1,239;;;;REPSOL;P;OM;L-V: 06:00-14:00
ALBACETE;RODA (LA);RODA (LA);02630;AUTOVIA A-31 KM. 40;D;-2,166444;39,212972;1,109;1,039;;;1,089;;;;1,209;;;;REPSOL;P;OM;L-D: 06:00-22:00
ALBACETE;RODA (LA);RODA (LA);02630;POLIGONO AVENIDA PRIMERA, 17;D;-2,143056;39,191250;;;;;;;;;;0,820;0,799;;HAM;P;dm;L-D: 24H
ALBACETE;SOCOVOS;SOCOVOS;02435;AVENIDA DE LA PAZ, 3;D;-1,981861;38,331361;1,089;1,029;0,879;;;;;;1,259;;;;NAVARRO Y VALERO, S.L;P;dm;L-D: 08:00-20:00
ALBACETE;TARAZONA DE LA MANCHA;TARAZONA DE LA MANCHA;02100;CL AVENIDA DE LA RODA, 1;I;-1,911389;39,259750;1,069;1,009;;;1,089;;;;;;;;REPSOL;P;OM;L-D: 07:00-23:00
ALBACETE;TARAZONA DE LA MANCHA;TARAZONA DE LA MANCHA;02100;AVENIDA ALBACETE, 35;D;-1,912194;39,256194;0,979;0,833;;;;;;;;;;;LA GAVIOTA GASOLINERAS;P;dm;L-D: 24H
ALBACETE;TOBARRA;TOBARRA;02500;AVENIDA GUARDIA CIVIL, 162;D;-1,680833;38,601722;1,029;0,929;;;;;;;;;;;NTRA. SRA. DE LA ENCARNACION;P;dm;L-D: 06:00-23:00
ALBACETE;TOBARRA;TOBARRA;02500;AVENIDA GUARDIA CIVIL, 233;D;-1,680917;38,602278;1,109;1,049;0,829;;1,129;;;;1,269;;;;REPSOL;P;dm;L-D: 24H
ALBACETE;TOBARRA;TOBARRA;02500;AVENIDA GUARDIA CIVIL, 114;D;-1,685417;38,594639;1,029;0,929;;;1,129;;;;1,259;;;;E.S. TOBARRA;P;dm;L-D: 07:00-22:00
ALBACETE;TOBARRA;TOBARRA;02500;CAMINO CAMINO DEL GUIJARRAL, 0;I;-1,694083;38,603306;;0,920;0,600;;;;;;;;;;SAN ROQUE DE TOBARRA S. COOP. DE C-LM;P;dm;L-D: 06:00-22:00
ALBACETE;VALDEGANGA;VALDEGANGA;02150;C/. FEDERICO GARCIA LORCA, 47;D;-1,679528;39,131944;1,119;0,999;0,509;;;;;;;;;;Nº 15.526;P;dm;L-D: 07:00-23:00
ALBACETE;VILLALGORDO DEL JÚCAR;VILLALGORDO DEL JUCAR;02636;CARRETERA CM-3114 KM. 12,7;I;-2,067639;39,302389;1,069;0,969;;;;;;;;;;;RESTAURANTE LAS POLAS;P;dm;L-S: 07:30-14:00 y 15:30-20:00
ALBACETE;VILLAMALEA;VILLAMALEA;02270;CARRETERA CM-3201 KM. 22,70;D;-1,592778;39,366861;1,089;1,039;0,710;;1,119;;;;1,229;;;;REPSOL;P;OM;L-S: 07:00-20:00, D: 08:30-14:00
ALBACETE;VILLAPALACIOS;VILLAPALACIOS;02350;CR N-322, 258,8;D;-2,626222;38,581722;1,139;1,039;0,599;;1,169;;;;1,479;;;;REPSOL;P;dm;L-D: 08:00-14:00
ALBACETE;VILLARROBLEDO;VILLARROBLEDO;02600;AVENIDA REYES CATOLICOS, 133;D;-2,591722;39,277056;1,089;1,019;;;1,109;;;;1,231;;;;BP VILLARROBLEDO;P;OM;L-D: 24H
ALBACETE;VILLARROBLEDO;VILLARROBLEDO;02600;AVENIDA REYES CATOLICOS, 26;D;-2,599417;39,261472;1,069;1,019;;;1,079;;;;;;;;CEPSA;P;OM;L-V: 09:00-19:00, S: 09:00-15:00
ALBACETE;VILLARROBLEDO;VILLARROBLEDO;02600;CARRETERA N-310 KM. 120,5;D;-2,713722;39,198000;1,074;1,019;0,779;;1,079;;;;1,199;;;;CEPSA;P;OM;L-V: 09:00-19:00, D: 14:00-19:00
ALBACETE;VILLARROBLEDO;VILLARROBLEDO;02600;AVENIDA REYES CATÓLICOS (APARCAMIENTO DEL CARREFOUR), S/N;N;-2,579639;39,285722;1,039;0,969;;;0,999;;;;1,179;;;;CARREFOUR;P;dm;L-S: 08:00-22:00
ALBACETE;VILLARROBLEDO;VILLARROBLEDO;02600;AVENIDA REYES CATÓLICOS, 108;N;-2,594111;39,272056;1,069;0,989;;;1,029;;;;;;;;GALP;P;OM;L-D: 06:00-22:00
ALBACETE;VILLARROBLEDO;VILLARROBLEDO;02600;CALLE DOS DE MAYO, 167;I;-2,602028;39,278222;1,079;0,999;0,699;;1,089;;;;;;;;REPSOL;P;dm;L-D: 06:00-00:00
ALBACETE;VILLARROBLEDO;VILLARROBLEDO;02600;CARRETERA NACIONAL 310 KM. 137,7;I;-2,567139;39,293722;1,079;1,019;;;1,069;;;;1,179;;;;REPSOL;P;OM;L-D: 08:00-20:00
ALBACETE;VILLARROBLEDO;VILLARROBLEDO;02600;CARRETERA OSSA DE MONTIEL KM. 21;I;-2,613778;39,257528;1,079;1,029;0,758;;1,079;;;;1,179;;;;REPSOL;P;OM;L-V: 07:00-20:00, S-D: 07:00-14:30
ALBACETE;VILLARROBLEDO;VILLARROBLEDO;02600;CARRETERA DE LAS MESAS KM. 005;N;-2,617083;39,272250;1,099;0,999;0,846;;1,116;;;;1,259;;;;ESTACIÓN DE SERVICIO AVENIDA DEL OESTE;P;dm;L-D: 07:00-22:00
ALBACETE;VILLARROBLEDO;VILLARROBLEDO;02600;AUTOVIA A-43 KM. 129;D;-2,586778;39,258778;1,179;1,019;;;1,099;;;;1,269;;;;REPSOL;P;dm;L-D: 24H
ALBACETE;VILLARROBLEDO;VILLARROBLEDO;02600;AUTOVIA A-43 KM. 390;I;-2,708528;39,205194;1,119;1,019;;;1,079;;;;1,244;;;;CEPSA;P;OM;L-D: 06:00-23:59
ALBACETE;VILLARROBLEDO;VILLARROBLEDO;02600;AVENIDA REYES CATOLICOS, S/N;N;-2,590028;39,276944;1,019;0,959;;;1,029;;;;1,169;;;;AVIA;P;dm;L-D: 06:00-22:00
ALBACETE;VILLARROBLEDO;VILLARROBLEDO;02600;CALLE GENERAL MARTI, 2;D;-2,596944;39,266417;0,947;0,887;;;;;;;;;;;PLENOIL;P;dm;L-D: 24H
ALBACETE;YESTE;YESTE;02480;CARRETERA CM 3206 KM. 27,4;I;-2,302250;38,368278;;;0,687;;;;;;;;;;CAMPSA;P;OM;L-D: 06:00-22:00
ALBACETE;YESTE;YESTE;02480;CARRETERA DE HELLIN KM. 42;I;-2,314667;38,368667;1,089;1,039;;;1,099;;;;;;;;CEPSA;P;OM;L-D: 06:00-23:00
ALICANTE;AGOST;AGOST;03698;CARRETERA AGOST-NOVELDA KM 2 KM. 2;I;-0,662250;38,429417;1,109;1,039;0,673;;1,099;;;;1,299;;;;VALCARCE;P;dm;L-D: 06:00-22:00
ALICANTE;AGOST;AGOST;03698;AUTOPISTA AP 7 KM. 696;D;-0,599972;38,406528;1,109;1,019;;;1,089;;;;1,234;;;;GALP;P;OM;L-D: 24H
ALICANTE;AGOST;AGOST;03698;AUTOPISTA AP 7 KM. 696;I;-0,599444;38,408861;1,109;1,019;;;1,089;;;;1,234;;;;GALP;P;OM;L-D: 24H
ALICANTE;AGOST;AGOST;03698;CARRETERA SAN VICENTE - AGOST KM. 11;I;-0,637250;38,434417;1,109;0,999;0,705;;1,079;;;;;;;;PETRONOR;P;OM;L-V: 07:00-20:00, S-D: 08:00-15:00
ALICANTE;ALBATERA;ALBATERA;03340;CARRETERA CATRAL-ALBATERA KM. 4,2;I;-0,854056;38,175028;1,139;1,019;0,778;;1,099;;;;1,259;;;;REPSOL;P;OM;L-D: 24H
ALICANTE;ALBATERA;ALBATERA;03340;CARRETERA N-340 KM. 702,1;D;-0,848833;38,199389;1,099;0,979;;;1,059;;;;;;;;FTH;P;dm;L-D: 06:00-22:00
ALICANTE;ALBATERA;ALBATERA;03340;CALLE POLIGONO INDUSTRIAL MOS DEL BOU, CALLE EL ESPARTO, 5;D;-0,889167;38,168111;1,069;0,979;;;1,049;;;;;;;;SUVER GASOLEOS ;P;dm;L-D: 24H
ALICANTE;ALBATERA;ALBATERA;03340;CARRETERA N-340 KM. 696,7;D;-0,894750;38,165222;1,139;1,009;0,769;;1,089;;;;1,249;;;;REPSOL;P;dm;L-D: 24H
ALICANTE;ALBATERA;ALBATERA;03340;N-340 km 696,7;I;-0,848722;38,199417;1,139;1,009;;;1,089;;;;1,249;;;;REPSOL;P;dm;L-D: 24H
ALICANTE;ALCOY/ALCOI;ALCOY/ALCOI;03801;CALLE ALICANTE, 62;D;-0,479694;38,689083;1,059;0,959;;;;;;;;;;0,629;MAS OIL ALCOY;P;dm;L: 24H
ALICANTE;ALCOY/ALCOI;ALCOY/ALCOI;03801;CALLE ALICANTE, 62;D;-0,479611;38,688639;1,119;1,004;;;1,084;;;;1,259;;;;SHELL;P;OM;L-D: 05:00-23:00
ALICANTE;ALCOY/ALCOI;ALCOY/ALCOI;03800;Alicante, 1 - P.I. Beniata;N;-0,477972;38,695083;0,979;0,879;;;;;;;;;;;GALP;P;OM;L-D: 24H
ALICANTE;ALCOY/ALCOI;ALCOY/ALCOI;03800;N-340 km 131,000;N;-0,471306;38,683389;1,119;0,994;;;1,064;;;;1,259;;;;GALP;P;OM;L-D: 06:00-22:00
ALICANTE;ALCOY/ALCOI;ALCOY/ALCOI;03800;CL OLIVER, S.N.;D;-0,489611;38,691889;1,119;1,005;;;1,079;;;;1,299;;;;PETRONOR;P;dm;L-D: 07:00-20:00
ALICANTE;ALCOY/ALCOI;ALCOY/ALCOI;03800;PG COTES BAIXES,CALLE C,PARC.1, 0;D;-0,462528;38,714361;1,119;0,999;;;1,079;;;;1,259;;;;REPSOL;P;OM;L-D: 06:00-23:00
ALICANTE;ALCOY/ALCOI;ALCOY/ALCOI;03800;AVENIDA TIRANT, S/N;D;-0,472556;38,708750;1,119;0,999;;;1,079;;;;1,259;;;0,649;REPSOL;P;OM;L-D: 06:00-22:00
ALICANTE;ALCOY/ALCOI;ALCOY/ALCOI;03800;CALLE VALENCIA ESQ C/SANT JOAN BOSCO, 1;D;-0,466250;38,711556;1,009;0,909;;;;;;;;;;;GASEXPRESS;P;dm;L-D: 24H
ALICANTE;ALFÀS DEL PI (L');ALFAS DEL PI (L');03580;CL AVDA. DEL PAIS VALENCIANO S.N.;D;-0,105389;38,581361;1,078;0,968;;;1,038;;;;1,238;;;;ARBIT;P;dm;L-D: 24H
ALICANTE;ALFÀS DEL PI (L');ALFAS DEL PI (L');03581;AP-1535 km 2,000;N;-0,082972;38,567722;1,129;0,999;;;1,069;;;;1,274;;;;GALP;P;OM;L-D: 06:00-22:00
ALICANTE;ALGORFA;ALGORFA;03169;POLIGONO SECTOR VIII - EL ZOCO, S/N;N;-0,746611;38,058389;1,135;1,015;;;1,105;;;;1,277;;;;BP;P;dm;L-D: 24H
ALICANTE;ALGUEÑA;ALGUEÑA;03668;CALLE SAN JUAN, 32;D;-0,998222;38,339222;1,119;0,999;0,709;;1,079;;;;;;;;CEPSA;P;dm;L-D: 06:30-21:00
ALICANTE;ALICANTE/ALACANT;ALICANTE/ALACANT;03013;AVENIDA DENIA, 75;I;-0,467361;38,359667;1,099;0,999;;;1,089;;;;1,241;;;;BP SANDOVAL MI;P;OM;L-D: 24H
ALICANTE;ALICANTE/ALACANT;ALICANTE/ALACANT;03013;AVENIDA DENIA, 80;D;-0,466972;38,359278;1,099;0,999;;;1,089;;;;1,241;;;;BP SANDOVAL MD;P;OM;L-D: 24H
ALICANTE;ALICANTE/ALACANT;ALICANTE/ALACANT;03013;AVENIDA PADRE ESPLÁ, 36;N;-0,476750;38,357000;1,119;0,999;;;;;;;;;;;REPSOL;P;OM;L-S: 07:30-21:00, D: 09:00-14:30
ALICANTE;ALICANTE/ALACANT;ALICANTE/ALACANT;03009;AVENIDA NOVELDA, 179;D;-0,497500;38,370222;1,119;0,999;;;1,079;;;;1,249;;;;REPSOL;P;OM;L-D: 07:00-00:00
ALICANTE;ALICANTE/ALACANT;ALICANTE/ALACANT;03009;CALLE FORTUNY, S/N;I;-0,499444;38,375333;1,119;0,999;;;1,069;;;;1,249;;;;REPSOL;P;OM;L-V: 07:30-21:30, S-D: 08:30-14:30
ALICANTE;ALICANTE/ALACANT;ALICANTE/ALACANT;03009;AVENIDA DE LA UNIVERSIDAD, SN;D;-0,508861;38,376194;1,119;0,999;;;1,069;;;;1,249;;;0,649;REPSOL;P;OM;L-D: 24H
ALICANTE;ALICANTE/ALACANT;ALICANTE/ALACANT;03009;CALLE JATIVA, S/N;D;-0,504722;38,377722;0,929;0,819;;;;;;;;;;;GM OIL;P;dm;L-D: 24H
ALICANTE;ALICANTE/ALACANT;ALICANTE/ALACANT;03009;AVENIDA UNIVERSIDAD, S/N;N;-0,506833;38,374139;1,119;0,999;;;1,079;;;;1,259;;;;SHELL;P;OM;L-D: 24H
ALICANTE;ALICANTE/ALACANT;ALICANTE/ALACANT;03010;AVENIDA NOVELDA, 70;D;-0,494306;38,364222;1,119;0,999;;;1,079;;;;;;;;REPSOL;P;OM;L-D: 06:30-22:30
ALICANTE;ALICANTE/ALACANT;ALICANTE/ALACANT;03012;AVENIDA JIJONA, 88;D;-0,483944;38,358556;1,119;0,999;;;1,079;;;;1,249;;;;REPSOL;P;OM;L-D: 07:30-15:30
